filename,resized_path,seg,level,view,spill_rate,coverage,mask_class
1751845589772_1751845899244_01_merged_seg5_final_level_max6_20250707075103_20250707075118_f_t0000000000_f000000000_3260_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751845589772_1751845899244_01_merged_seg5_final_level_max6_20250707075103_20250707075118_f_t0000000000_f000000000_3260_RV_s000_640x480.png,5,6,RV,0.002441,0.998051,2
1751845589772_1751845899244_01_merged_seg5_final_level_max6_20250707075103_20250707075118_f_t0000000000_f000000000_4975_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751845589772_1751845899244_01_merged_seg5_final_level_max6_20250707075103_20250707075118_f_t0000000000_f000000000_4975_FV_s000_640x480.png,5,6,FV,0.0,1.0,3
1751845589772_1751845899244_01_merged_seg5_final_level_max6_20250707075103_20250707075118_f_t0000011000_f000000275_3962_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751845589772_1751845899244_01_merged_seg5_final_level_max6_20250707075103_20250707075118_f_t0000011000_f000000275_3962_MVL_s000_640x480.png,5,6,MVL,0.000818,0.999016,3
1751845589772_1751845899244_01_merged_seg6_final_level_max6_20250707075122_20250707075139_f_t0000000000_f000000000_4619_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751845589772_1751845899244_01_merged_seg6_final_level_max6_20250707075122_20250707075139_f_t0000000000_f000000000_4619_MVR_s000_640x480.png,0,0,unknown,0.00054,0.999256,2
1751845775099_1751846153926_01_merged_seg1_final_level_max6_20250707075031_20250707075036_f_t0000000000_f000000000_1984_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751845775099_1751846153926_01_merged_seg1_final_level_max6_20250707075031_20250707075036_f_t0000000000_f000000000_1984_RV_s000_640x480.png,1,6,RV,0.003265,0.996101,2
1751845775099_1751846153926_01_merged_seg1_final_level_max6_20250707075031_20250707075036_f_t0000000000_f000000000_3588_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751845775099_1751846153926_01_merged_seg1_final_level_max6_20250707075031_20250707075036_f_t0000000000_f000000000_3588_MVR_s000_640x480.png,0,0,unknown,0.000352,0.999023,3
1751845837417_1751846201304_01_merged_seg1_final_level_max6_20250707075552_20250707075558_f_t0000000000_f000000000_2499_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751845837417_1751846201304_01_merged_seg1_final_level_max6_20250707075552_20250707075558_f_t0000000000_f000000000_2499_FV_s000_640x480.png,1,6,FV,0.018554,0.909389,3
1751845837417_1751846201304_01_merged_seg1_final_level_max6_20250707075552_20250707075558_f_t0000002000_f000000050_2424_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751845837417_1751846201304_01_merged_seg1_final_level_max6_20250707075552_20250707075558_f_t0000002000_f000000050_2424_FV_s000_640x480.png,1,6,FV,0.0,1.0,3
1751845837417_1751846201304_01_merged_seg1_final_level_max6_20250707075552_20250707075558_f_t0000002000_f000000050_4105_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751845837417_1751846201304_01_merged_seg1_final_level_max6_20250707075552_20250707075558_f_t0000002000_f000000050_4105_FV_s000_640x480.png,1,6,FV,0.0014,0.998455,2
1751845899284_1751846224836_01_merged_seg2_final_level_max6_20250707075533_20250707075539_f_t0000002000_f000000050_4184_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751845899284_1751846224836_01_merged_seg2_final_level_max6_20250707075533_20250707075539_f_t0000002000_f000000050_4184_FV_s000_640x480.png,2,6,FV,0.00257,0.998055,3
1751846201344_1751846559382_01_merged_seg1_final_level_max5_20250707080013_20250707080021_f_t0000000000_f000000000_3682_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846201344_1751846559382_01_merged_seg1_final_level_max5_20250707080013_20250707080021_f_t0000000000_f000000000_3682_RV_s000_640x480.png,1,5,RV,0.016349,0.915615,2
1751846201344_1751846559382_01_merged_seg1_final_level_max5_20250707080013_20250707080021_f_t0000000000_f000000000_3871_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846201344_1751846559382_01_merged_seg1_final_level_max5_20250707080013_20250707080021_f_t0000000000_f000000000_3871_MVR_s000_640x480.png,0,0,unknown,0.003373,0.996586,2
1751846201344_1751846559382_01_merged_seg1_final_level_max5_20250707080013_20250707080021_f_t0000003000_f000000075_2745_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846201344_1751846559382_01_merged_seg1_final_level_max5_20250707080013_20250707080021_f_t0000003000_f000000075_2745_MVR_s000_640x480.png,0,0,unknown,0.018588,0.91214,2
1751846201344_1751846559382_01_merged_seg1_final_level_max5_20250707080013_20250707080021_f_t0000003000_f000000075_4607_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846201344_1751846559382_01_merged_seg1_final_level_max5_20250707080013_20250707080021_f_t0000003000_f000000075_4607_FV_s000_640x480.png,1,5,FV,0.000164,0.999882,3
1751846201344_1751846559382_01_merged_seg2_final_level_max6_20250707080230_20250707080235_f_t0000000000_f000000000_2646_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846201344_1751846559382_01_merged_seg2_final_level_max6_20250707080230_20250707080235_f_t0000000000_f000000000_2646_MVL_s000_640x480.png,2,6,MVL,0.000478,0.99947,3
1751846201344_1751846559382_01_merged_seg2_final_level_max6_20250707080230_20250707080235_f_t0000003000_f000000075_2823_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846201344_1751846559382_01_merged_seg2_final_level_max6_20250707080230_20250707080235_f_t0000003000_f000000075_2823_RV_s000_640x480.png,2,6,RV,0.0,1.0,3
1751846224876_1751846614267_01_merged_seg1_final_level_max6_20250707080109_20250707080114_f_t0000000000_f000000000_2508_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846224876_1751846614267_01_merged_seg1_final_level_max6_20250707080109_20250707080114_f_t0000000000_f000000000_2508_MVL_s000_640x480.png,1,6,MVL,0.049198,0.860355,2
1751846224876_1751846614267_01_merged_seg1_final_level_max6_20250707080109_20250707080114_f_t0000000000_f000000000_4230_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846224876_1751846614267_01_merged_seg1_final_level_max6_20250707080109_20250707080114_f_t0000000000_f000000000_4230_RV_s000_640x480.png,1,6,RV,0.05975,0.71804,3
1751846224876_1751846614267_01_merged_seg2_final_level_max6_20250707080134_20250707080140_f_t0000000000_f000000000_0199_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846224876_1751846614267_01_merged_seg2_final_level_max6_20250707080134_20250707080140_f_t0000000000_f000000000_0199_MVL_s000_640x480.png,2,6,MVL,0.00225,0.998047,1
1751846224876_1751846614267_01_merged_seg2_final_level_max6_20250707080134_20250707080140_f_t0000000000_f000000000_3576_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846224876_1751846614267_01_merged_seg2_final_level_max6_20250707080134_20250707080140_f_t0000000000_f000000000_3576_MVL_s000_640x480.png,2,6,MVL,0.0,1.0,3
1751846559422_1751846872074_01_merged_seg1_final_level_max6_20250707080321_20250707080336_f_t0000003000_f000000075_2424_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846559422_1751846872074_01_merged_seg1_final_level_max6_20250707080321_20250707080336_f_t0000003000_f000000075_2424_FV_s000_640x480.png,1,6,FV,0.0,1.0,3
1751846559422_1751846872074_01_merged_seg1_final_level_max6_20250707080321_20250707080336_f_t0000010000_f000000250_3476_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846559422_1751846872074_01_merged_seg1_final_level_max6_20250707080321_20250707080336_f_t0000010000_f000000250_3476_MVR_s000_640x480.png,0,0,unknown,0.0,1.0,2
1751846559422_1751846872074_01_merged_seg1_final_level_max6_20250707080321_20250707080336_f_t0000011000_f000000275_2848_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846559422_1751846872074_01_merged_seg1_final_level_max6_20250707080321_20250707080336_f_t0000011000_f000000275_2848_RV_s000_640x480.png,1,6,RV,0.015778,0.850578,3
1751846559422_1751846872074_01_merged_seg2_final_level_max6_20250707080340_20250707080348_f_t0000006000_f000000150_0855_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846559422_1751846872074_01_merged_seg2_final_level_max6_20250707080340_20250707080348_f_t0000006000_f000000150_0855_FV_s000_640x480.png,2,6,FV,0.055994,0.801804,3
1751846559422_1751846872074_01_merged_seg3_final_level_max6_20250707080549_20250707080556_f_t0000006000_f000000150_3101_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846559422_1751846872074_01_merged_seg3_final_level_max6_20250707080549_20250707080556_f_t0000006000_f000000150_3101_FV_s000_640x480.png,3,6,FV,0.047667,0.86068,3
1751846614307_1751846982498_01_merged_seg1_final_level_max5_20250707080929_20250707080942_f_t0000000000_f000000000_0231_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846614307_1751846982498_01_merged_seg1_final_level_max5_20250707080929_20250707080942_f_t0000000000_f000000000_0231_MVL_s000_640x480.png,1,5,MVL,0.0,1.0,3
1751846614307_1751846982498_01_merged_seg1_final_level_max5_20250707080929_20250707080942_f_t0000000000_f000000000_4346_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846614307_1751846982498_01_merged_seg1_final_level_max5_20250707080929_20250707080942_f_t0000000000_f000000000_4346_MVR_s000_640x480.png,0,0,unknown,0.0,1.0,2
1751846614307_1751846982498_01_merged_seg1_final_level_max5_20250707080929_20250707080942_f_t0000002000_f000000050_1049_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846614307_1751846982498_01_merged_seg1_final_level_max5_20250707080929_20250707080942_f_t0000002000_f000000050_1049_FV_s000_640x480.png,1,5,FV,0.000189,0.999756,3
1751846614307_1751846982498_01_merged_seg1_final_level_max5_20250707080929_20250707080942_f_t0000005000_f000000125_0754_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846614307_1751846982498_01_merged_seg1_final_level_max5_20250707080929_20250707080942_f_t0000005000_f000000125_0754_RV_s000_640x480.png,1,5,RV,0.03723,0.890732,2
1751846614307_1751846982498_01_merged_seg1_final_level_max5_20250707080929_20250707080942_f_t0000007000_f000000175_3620_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846614307_1751846982498_01_merged_seg1_final_level_max5_20250707080929_20250707080942_f_t0000007000_f000000175_3620_RV_s000_640x480.png,1,5,RV,0.055086,0.851574,3
1751846614307_1751846982498_01_merged_seg1_final_level_max5_20250707080929_20250707080942_f_t0000010000_f000000250_1896_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846614307_1751846982498_01_merged_seg1_final_level_max5_20250707080929_20250707080942_f_t0000010000_f000000250_1896_FV_s000_640x480.png,1,5,FV,0.187875,0.406971,2
1751846872114_1751847233632_01_merged_seg1_final_level_max6_20250707080817_20250707080822_f_t0000000000_f000000000_4427_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg1_final_level_max6_20250707080817_20250707080822_f_t0000000000_f000000000_4427_RV_s000_640x480.png,1,6,RV,0.033986,0.902256,3
1751846872114_1751847233632_01_merged_seg1_final_level_max6_20250707080817_20250707080822_f_t0000004000_f000000100_1635_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg1_final_level_max6_20250707080817_20250707080822_f_t0000004000_f000000100_1635_MVL_s000_640x480.png,1,6,MVL,0.052831,0.756207,3
1751846872114_1751847233632_01_merged_seg2_final_level_max6_20250707080854_20250707080900_f_t0000001000_f000000025_2830_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg2_final_level_max6_20250707080854_20250707080900_f_t0000001000_f000000025_2830_FV_s000_640x480.png,2,6,FV,0.087015,0.784412,2
1751846872114_1751847233632_01_merged_seg2_final_level_max6_20250707080854_20250707080900_f_t0000001000_f000000025_2855_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg2_final_level_max6_20250707080854_20250707080900_f_t0000001000_f000000025_2855_FV_s000_640x480.png,2,6,FV,0.030943,0.857479,3
1751846872114_1751847233632_01_merged_seg2_final_level_max6_20250707080854_20250707080900_f_t0000001000_f000000025_3978_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg2_final_level_max6_20250707080854_20250707080900_f_t0000001000_f000000025_3978_RV_s000_640x480.png,2,6,RV,6e-06,0.999989,3
1751846872114_1751847233632_01_merged_seg2_final_level_max6_20250707080854_20250707080900_f_t0000004000_f000000100_1962_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg2_final_level_max6_20250707080854_20250707080900_f_t0000004000_f000000100_1962_FV_s000_640x480.png,2,6,FV,0.011991,0.973076,3
1751846872114_1751847233632_01_merged_seg2_final_level_max6_20250707080854_20250707080900_f_t0000004000_f000000100_4138_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg2_final_level_max6_20250707080854_20250707080900_f_t0000004000_f000000100_4138_MVL_s000_640x480.png,2,6,MVL,0.087366,0.810299,3
1751846872114_1751847233632_01_merged_seg3_final_level_max6_20250707080932_20250707080940_f_t0000002000_f000000050_2696_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg3_final_level_max6_20250707080932_20250707080940_f_t0000002000_f000000050_2696_FV_s000_640x480.png,3,6,FV,0.028769,0.961506,3
1751846872114_1751847233632_01_merged_seg3_final_level_max6_20250707080932_20250707080940_f_t0000004000_f000000100_3671_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg3_final_level_max6_20250707080932_20250707080940_f_t0000004000_f000000100_3671_MVL_s000_640x480.png,3,6,MVL,0.000629,0.999027,2
1751846872114_1751847233632_01_merged_seg3_final_level_max6_20250707080932_20250707080940_f_t0000006000_f000000150_0246_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg3_final_level_max6_20250707080932_20250707080940_f_t0000006000_f000000150_0246_RV_s000_640x480.png,3,6,RV,0.043351,0.784245,3
1751846872114_1751847233632_01_merged_seg4_final_level_max6_20250707081013_20250707081020_f_t0000000000_f000000000_2966_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg4_final_level_max6_20250707081013_20250707081020_f_t0000000000_f000000000_2966_RV_s000_640x480.png,4,6,RV,0.0,1.0,3
1751846872114_1751847233632_01_merged_seg4_final_level_max6_20250707081013_20250707081020_f_t0000002000_f000000050_2974_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg4_final_level_max6_20250707081013_20250707081020_f_t0000002000_f000000050_2974_FV_s000_640x480.png,4,6,FV,0.003666,0.997074,3
1751846872114_1751847233632_01_merged_seg4_final_level_max6_20250707081013_20250707081020_f_t0000003000_f000000075_3679_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg4_final_level_max6_20250707081013_20250707081020_f_t0000003000_f000000075_3679_MVR_s000_640x480.png,0,0,unknown,0.035998,0.89962,2
1751846872114_1751847233632_01_merged_seg4_final_level_max6_20250707081013_20250707081020_f_t0000003000_f000000075_4635_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg4_final_level_max6_20250707081013_20250707081020_f_t0000003000_f000000075_4635_FV_s000_640x480.png,4,6,FV,0.028979,0.923244,3
1751846872114_1751847233632_01_merged_seg4_final_level_max6_20250707081013_20250707081020_f_t0000004000_f000000100_3052_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg4_final_level_max6_20250707081013_20250707081020_f_t0000004000_f000000100_3052_MVL_s000_640x480.png,4,6,MVL,0.0,1.0,3
1751846872114_1751847233632_01_merged_seg5_final_level_max6_20250707081055_20250707081101_f_t0000000000_f000000000_0449_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg5_final_level_max6_20250707081055_20250707081101_f_t0000000000_f000000000_0449_RV_s000_640x480.png,5,6,RV,0.002129,0.998047,2
1751846872114_1751847233632_01_merged_seg5_final_level_max6_20250707081055_20250707081101_f_t0000000000_f000000000_2802_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg5_final_level_max6_20250707081055_20250707081101_f_t0000000000_f000000000_2802_FV_s000_640x480.png,5,6,FV,0.003763,0.997208,3
1751846872114_1751847233632_01_merged_seg5_final_level_max6_20250707081055_20250707081101_f_t0000000000_f000000000_4639_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg5_final_level_max6_20250707081055_20250707081101_f_t0000000000_f000000000_4639_MVL_s000_640x480.png,5,6,MVL,0.0,1.0,3
1751846872114_1751847233632_01_merged_seg5_final_level_max6_20250707081055_20250707081101_f_t0000001000_f000000025_2969_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg5_final_level_max6_20250707081055_20250707081101_f_t0000001000_f000000025_2969_RV_s000_640x480.png,5,6,RV,0.0,1.0,3
1751846872114_1751847233632_01_merged_seg5_final_level_max6_20250707081055_20250707081101_f_t0000001000_f000000025_3483_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg5_final_level_max6_20250707081055_20250707081101_f_t0000001000_f000000025_3483_MVR_s000_640x480.png,0,0,unknown,0.0,1.0,2
1751846872114_1751847233632_01_merged_seg5_final_level_max6_20250707081055_20250707081101_f_t0000002000_f000000050_2738_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg5_final_level_max6_20250707081055_20250707081101_f_t0000002000_f000000050_2738_MVL_s000_640x480.png,5,6,MVL,0.040247,0.802071,2
1751846872114_1751847233632_01_merged_seg5_final_level_max6_20250707081055_20250707081101_f_t0000002000_f000000050_4225_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg5_final_level_max6_20250707081055_20250707081101_f_t0000002000_f000000050_4225_RV_s000_640x480.png,5,6,RV,0.05957,0.717999,3
1751846872114_1751847233632_01_merged_seg5_final_level_max6_20250707081055_20250707081101_f_t0000005000_f000000125_2933_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg5_final_level_max6_20250707081055_20250707081101_f_t0000005000_f000000125_2933_RV_s000_640x480.png,5,6,RV,0.169269,0.633492,3
1751846872114_1751847233632_01_merged_seg6_final_level_max6_20250707081339_20250707081344_f_t0000001000_f000000025_2397_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg6_final_level_max6_20250707081339_20250707081344_f_t0000001000_f000000025_2397_RV_s000_640x480.png,6,6,RV,0.003785,0.998043,3
1751846872114_1751847233632_01_merged_seg6_final_level_max6_20250707081339_20250707081344_f_t0000001000_f000000025_4755_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg6_final_level_max6_20250707081339_20250707081344_f_t0000001000_f000000025_4755_RV_s000_640x480.png,6,6,RV,0.061766,0.800911,2
1751846872114_1751847233632_01_merged_seg6_final_level_max6_20250707081339_20250707081344_f_t0000002000_f000000050_2063_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg6_final_level_max6_20250707081339_20250707081344_f_t0000002000_f000000050_2063_MVR_s000_640x480.png,0,0,unknown,0.067572,0.706005,2
1751846872114_1751847233632_01_merged_seg6_final_level_max6_20250707081339_20250707081344_f_t0000002000_f000000050_2821_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg6_final_level_max6_20250707081339_20250707081344_f_t0000002000_f000000050_2821_RV_s000_640x480.png,6,6,RV,0.0,1.0,3
1751846872114_1751847233632_01_merged_seg6_final_level_max6_20250707081339_20250707081344_f_t0000004000_f000000100_4146_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg6_final_level_max6_20250707081339_20250707081344_f_t0000004000_f000000100_4146_RV_s000_640x480.png,6,6,RV,0.135345,0.58202,3
1751846872114_1751847233632_01_merged_seg7_final_level_max6_20250707081350_20250707081353_f_t0000000000_f000000000_2451_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg7_final_level_max6_20250707081350_20250707081353_f_t0000000000_f000000000_2451_RV_s000_640x480.png,7,6,RV,0.0,1.0,3
1751846872114_1751847233632_01_merged_seg7_final_level_max6_20250707081350_20250707081353_f_t0000001000_f000000025_1177_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846872114_1751847233632_01_merged_seg7_final_level_max6_20250707081350_20250707081353_f_t0000001000_f000000025_1177_RV_s000_640x480.png,7,6,RV,0.000918,0.998535,2
1751846905031_1751847290509_01_merged_seg4_final_level_max6_20250707081349_20250707081353_f_t0000000000_f000000000_0964_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846905031_1751847290509_01_merged_seg4_final_level_max6_20250707081349_20250707081353_f_t0000000000_f000000000_0964_RV_s000_640x480.png,4,6,RV,0.0,1.0,3
1751846982538_1751847357251_01_merged_seg1_final_level_max6_20250707081006_20250707081013_f_t0000002000_f000000050_2392_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846982538_1751847357251_01_merged_seg1_final_level_max6_20250707081006_20250707081013_f_t0000002000_f000000050_2392_RV_s000_640x480.png,1,6,RV,0.001729,0.998043,3
1751846982538_1751847357251_01_merged_seg1_final_level_max6_20250707081006_20250707081013_f_t0000002000_f000000050_4985_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846982538_1751847357251_01_merged_seg1_final_level_max6_20250707081006_20250707081013_f_t0000002000_f000000050_4985_MVL_s000_640x480.png,1,6,MVL,0.055967,0.745155,1
1751846982538_1751847357251_01_merged_seg1_final_level_max6_20250707081006_20250707081013_f_t0000004000_f000000100_2459_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846982538_1751847357251_01_merged_seg1_final_level_max6_20250707081006_20250707081013_f_t0000004000_f000000100_2459_MVL_s000_640x480.png,1,6,MVL,0.130323,0.742287,3
1751846982538_1751847357251_01_merged_seg1_final_level_max6_20250707081006_20250707081013_f_t0000004000_f000000100_3583_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846982538_1751847357251_01_merged_seg1_final_level_max6_20250707081006_20250707081013_f_t0000004000_f000000100_3583_MVR_s000_640x480.png,0,0,unknown,0.00038,0.999023,3
1751846982538_1751847357251_01_merged_seg2_final_level_max5_20250707081158_20250707081204_f_t0000000000_f000000000_1021_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846982538_1751847357251_01_merged_seg2_final_level_max5_20250707081158_20250707081204_f_t0000000000_f000000000_1021_MVL_s000_640x480.png,2,5,MVL,0.0,1.0,3
1751846982538_1751847357251_01_merged_seg2_final_level_max5_20250707081158_20250707081204_f_t0000000000_f000000000_3411_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751846982538_1751847357251_01_merged_seg2_final_level_max5_20250707081158_20250707081204_f_t0000000000_f000000000_3411_MVL_s000_640x480.png,2,5,MVL,0.0,1.0,3
1751848227948_1751848593586_01_merged_seg1_final_level_max5_20250707083415_20250707083421_f_t0000006000_f000000150_1893_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751848227948_1751848593586_01_merged_seg1_final_level_max5_20250707083415_20250707083421_f_t0000006000_f000000150_1893_RV_s000_640x480.png,1,5,RV,0.0,1.0,2
1751848833633_1751849106272_01_merged_seg1_final_level_max6_20250707084323_20250707084332_f_t0000000000_f000000000_3070_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751848833633_1751849106272_01_merged_seg1_final_level_max6_20250707084323_20250707084332_f_t0000000000_f000000000_3070_FV_s000_640x480.png,1,6,FV,0.0,1.0,2
1751848833633_1751849106272_01_merged_seg1_final_level_max6_20250707084323_20250707084332_f_t0000003000_f000000075_1801_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751848833633_1751849106272_01_merged_seg1_final_level_max6_20250707084323_20250707084332_f_t0000003000_f000000075_1801_RV_s000_640x480.png,1,6,RV,0.084712,0.809814,2
1751848833633_1751849106272_01_merged_seg1_final_level_max6_20250707084323_20250707084332_f_t0000003000_f000000075_2835_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751848833633_1751849106272_01_merged_seg1_final_level_max6_20250707084323_20250707084332_f_t0000003000_f000000075_2835_MVL_s000_640x480.png,1,6,MVL,0.06091,0.84248,2
1751848833633_1751849106272_01_merged_seg1_final_level_max6_20250707084323_20250707084332_f_t0000003000_f000000075_3660_FV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751848833633_1751849106272_01_merged_seg1_final_level_max6_20250707084323_20250707084332_f_t0000003000_f000000075_3660_FV_s000_640x480.png,1,6,FV,0.036181,0.911308,2
1751848833633_1751849106272_01_merged_seg1_final_level_max6_20250707084323_20250707084332_f_t0000006000_f000000150_0292_MVL_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751848833633_1751849106272_01_merged_seg1_final_level_max6_20250707084323_20250707084332_f_t0000006000_f000000150_0292_MVL_s000_640x480.png,1,6,MVL,0.030588,0.856121,2
1751848833633_1751849106272_01_merged_seg1_final_level_max6_20250707084323_20250707084332_f_t0000006000_f000000150_2491_RV_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751848833633_1751849106272_01_merged_seg1_final_level_max6_20250707084323_20250707084332_f_t0000006000_f000000150_2491_RV_s000_640x480.png,1,6,RV,0.045105,0.877247,1
1751848833633_1751849106272_01_merged_seg1_final_level_max6_20250707084323_20250707084332_f_t0000006000_f000000150_2741_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751848833633_1751849106272_01_merged_seg1_final_level_max6_20250707084323_20250707084332_f_t0000006000_f000000150_2741_MVR_s000_640x480.png,0,0,unknown,0.049877,0.91214,2
1751854505745_1751854881664_01_merged_seg1_final_level_max6_20250707101548_20250707101553_f_t0000001000_f000000025_4624_MVR_s000.png,sd_scripts/lora/accepted_20260224_164715/resized_640x480/1751854505745_1751854881664_01_merged_seg1_final_level_max6_20250707101548_20250707101553_f_t0000001000_f000000025_4624_MVR_s000_640x480.png,0,0,unknown,0.000717,0.999256,2
